airport,2002,28
Sacramento,2002,72
airport,2002,72
Sacramento,2002,83
airport,2002,83
Sacramento,2002,89
airport,2002,89
Sacramento,2002,83
airport,2002,83
Sacramento,2002,72
airport,2002,67
Sacramento,2002,50
airport,2002,39
Sacramento,2002,50
airport,2002,39
Sacramento,2002,67
airport,2002,67
Sacramento,2002,39
airport,2002,28
Sacramento,2002,33
airport,2002,11
Sacramento,2002,6
airport,2002,-11
Sacramento,2002,-6
airport,2002,-33
Sacramento,2002,22
airport,2002,17
Sacramento,2002,-6
airport,2002,-11
Sacramento,2002,6
airport,2002,-11
Sacramento,2002,6
airport,2002,-11
Sacramento,2002,33
airport,2002,33
Sacramento,2002,-6
airport,2002,-33
Sacramento,2002,0
airport,2002,-22
Sacramento,2002,6
airport,2002,-11
Sacramento,2002,11
airport,2002,-6
Sacramento,2002,50
airport,2002,39
Sacramento,2002,17
airport,2002,0
Sacramento,2002,17
airport,2002,6
Sacramento,2002,6
airport,2002,-6
Sacramento,2002,-17
airport,2002,-33
Sacramento,2002,-17
airport,2002,-22
Sacramento,2002,17
airport,2002,17
Sacramento,2002,-6
airport,2002,-28
Sacramento,2002,6
airport,2002,-6
Sacramento,2002,6
airport,2002,-22
Sacramento,2002,17
airport,2002,-11
Sacramento,2002,22
airport,2002,-6
Sacramento,2002,83
airport,2002,72
Sacramento,2002,28
airport,2002,11
Sacramento,2002,33
airport,2002,6
Sacramento,2002,28
airport,2002,22
Sacramento,2002,33
airport,2002,11
Sacramento,2002,39
airport,2002,11
Sacramento,2002,89
airport,2002,72
Sacramento,2002,61
airport,2002,56
Sacramento,2002,72
airport,2002,50
Sacramento,2002,61
airport,2002,67
Sacramento,2002,72
airport,2002,56
Sacramento,2002,61
airport,2002,50
Sacramento,2002,94
airport,2002,89
Sacramento,2002,117
airport,2002,111
Sacramento,2002,100
airport,2002,72
Sacramento,2002,83
airport,2002,67
Sacramento,2002,83
airport,2002,61
Sacramento,2002,50
airport,2002,33
Sacramento,2002,50
airport,2002,28
Sacramento,2002,61
airport,2002,44
Sacramento,2002,72
airport,2002,39
Sacramento,2002,61
airport,2002,28
Sacramento,2002,50
airport,2002,44
Sacramento,2002,44
airport,2002,44
Sacramento,2002,39
airport,2002,17
Sacramento,2002,39
airport,2002,17
Sacramento,2002,72
airport,2002,56
Sacramento,2002,100
airport,2002,100
Sacramento,2002,33
airport,2002,22
Sacramento,2002,11
airport,2002,-17
Sacramento,2002,28
airport,2002,0
Sacramento,2002,89
airport,2002,78
Sacramento,2002,72
airport,2002,50
Sacramento,2002,100
airport,2002,67
Sacramento,2002,39
airport,2002,11
Sacramento,2002,33
airport,2002,6
Sacramento,2002,22
airport,2002,-6
Sacramento,2002,50
airport,2002,11
Sacramento,2002,33
airport,2002,17
Sacramento,2002,22
airport,2002,17
Sacramento,2002,22
airport,2002,6
Sacramento,2002,61
airport,2002,33
Sacramento,2002,83
airport,2002,56
Sacramento,2002,100
airport,2002,89
Sacramento,2002,89
airport,2002,83
Sacramento,2002,67
airport,2002,44
Sacramento,2002,61
airport,2002,44
Sacramento,2002,67
airport,2002,44
Sacramento,2002,61
airport,2002,50
Sacramento,2002,94
airport,2002,67
Sacramento,2002,100
airport,2002,72
Sacramento,2002,94
airport,2002,50
Sacramento,2002,100
airport,2002,50
Sacramento,2002,111
airport,2002,78
Sacramento,2002,111
airport,2002,72
Sacramento,2002,106
airport,2002,89
Sacramento,2002,94
airport,2002,89
Sacramento,2002,111
airport,2002,83
Sacramento,2002,89
airport,2002,67
Sacramento,2002,100
airport,2002,89
Sacramento,2002,106
airport,2002,100
Sacramento,2002,111
airport,2002,100
Sacramento,2002,100
airport,2002,94
Sacramento,2002,117
airport,2002,117
Sacramento,2002,106
airport,2002,72
Sacramento,2002,117
airport,2002,78
Sacramento,2002,89
airport,2002,83
Sacramento,2002,72
airport,2002,67
Sacramento,2002,72
airport,2002,61
Sacramento,2002,50
airport,2002,33
Sacramento,2002,50
airport,2002,22
Sacramento,2002,72
airport,2002,44
Sacramento,2002,72
airport,2002,33
Sacramento,2002,72
airport,2002,33
Sacramento,2002,89
airport,2002,44
Sacramento,2002,106
airport,2002,72
Sacramento,2002,117
airport,2002,106
Sacramento,2002,117
airport,2002,83
Sacramento,2002,111
airport,2002,100
Sacramento,2002,94
airport,2002,72
Sacramento,2002,78
airport,2002,67
Sacramento,2002,78
airport,2002,56
Sacramento,2002,61
airport,2002,28
Sacramento,2002,78
airport,2002,39
Sacramento,2002,89
airport,2002,83
Sacramento,2002,106
airport,2002,83
Sacramento,2002,89
airport,2002,67
Sacramento,2002,111
airport,2002,83
Sacramento,2002,111
airport,2002,89
Sacramento,2002,100
airport,2002,94
Sacramento,2002,100
airport,2002,117
Sacramento,2002,106
airport,2002,89
Sacramento,2002,89
airport,2002,72
Sacramento,2002,111
airport,2002,94
Sacramento,2002,111
airport,2002,106
Sacramento,2002,117
airport,2002,111
Sacramento,2002,100
airport,2002,72
Sacramento,2002,117
airport,2002,111
Sacramento,2002,122
airport,2002,106
Sacramento,2002,122
airport,2002,111
Sacramento,2002,106
airport,2002,94
Sacramento,2002,111
airport,2002,100
Sacramento,2002,100
airport,2002,94
Sacramento,2002,94
airport,2002,89
Sacramento,2002,78
airport,2002,67
Sacramento,2002,106
airport,2002,89
Sacramento,2002,128
airport,2002,106
Sacramento,2002,139
airport,2002,128
Sacramento,2002,117
airport,2002,117
Sacramento,2002,133
airport,2002,128
Sacramento,2002,139
airport,2002,133
Sacramento,2002,161
airport,2002,150
Sacramento,2002,200
airport,2002,183
Sacramento,2002,189
airport,2002,156
Sacramento,2002,139
airport,2002,128
Sacramento,2002,117
airport,2002,106
Sacramento,2002,128
airport,2002,122
Sacramento,2002,150
airport,2002,139
Sacramento,2002,183
airport,2002,189
Sacramento,2002,200
airport,2002,178
Sacramento,2002,161
airport,2002,144
Sacramento,2002,172
airport,2002,167
Sacramento,2002,144
airport,2002,139
Sacramento,2002,161
airport,2002,156
Sacramento,2002,167
airport,2002,128
Sacramento,2002,139
airport,2002,128
Sacramento,2002,128
airport,2002,122
Sacramento,2002,117
airport,2002,106
Sacramento,2002,128
airport,2002,122
Sacramento,2002,133
airport,2002,122
Sacramento,2002,144
airport,2002,139
Sacramento,2002,183
airport,2002,183
Sacramento,2002,161
airport,2002,150
Sacramento,2002,144
airport,2002,139
Sacramento,2002,128
airport,2002,117
Sacramento,2002,133
airport,2002,122
Sacramento,2002,139
airport,2002,133
Sacramento,2002,139
airport,2002,133
Sacramento,2002,167
airport,2002,133
Sacramento,2002,150
airport,2002,139
Sacramento,2002,133
airport,2002,122
Sacramento,2002,156
airport,2002,144
Sacramento,2002,161
airport,2002,167
Sacramento,2002,189
airport,2002,172
Sacramento,2002,178
airport,2002,161
Sacramento,2002,167
airport,2002,156
Sacramento,2002,139
airport,2002,122
Sacramento,2002,156
airport,2002,128
Sacramento,2002,150
airport,2002,128
Sacramento,2002,156
airport,2002,144
Sacramento,2002,161
airport,2002,156
Sacramento,2002,150
airport,2002,133
Sacramento,2002,189
airport,2002,178
Sacramento,2002,189
airport,2002,167
Sacramento,2002,222
airport,2002,194
Sacramento,2002,233
airport,2002,217
Sacramento,2002,211
airport,2002,200
Sacramento,2002,161
airport,2002,144
Sacramento,2002,150
airport,2002,133
Sacramento,2002,128
airport,2002,117
Sacramento,2002,139
airport,2002,128
Sacramento,2002,144
airport,2002,139
Sacramento,2002,161
airport,2002,150
Sacramento,2002,189
airport,2002,172
Sacramento,2002,156
airport,2002,150
Sacramento,2002,150
airport,2002,139
Sacramento,2002,150
airport,2002,144
Sacramento,2002,144
airport,2002,144
Sacramento,2002,139
airport,2002,128
Sacramento,2002,139
airport,2002,117
Sacramento,2002,172
airport,2002,150
Sacramento,2002,161
airport,2002,161
Sacramento,2002,150
airport,2002,144
Sacramento,2002,150
airport,2002,144
Sacramento,2002,150
airport,2002,144
Sacramento,2002,150
airport,2002,144
Sacramento,2002,156
airport,2002,144
Sacramento,2002,144
airport,2002,139
Sacramento,2002,128
airport,2002,117
Sacramento,2002,150
airport,2002,139
Sacramento,2002,128
airport,2002,94
Sacramento,2002,133
airport,2002,117
Sacramento,2002,139
airport,2002,128
Sacramento,2002,167
airport,2002,144
Sacramento,2002,200
airport,2002,161
Sacramento,2002,194
airport,2002,139
Sacramento,2002,172
airport,2002,128
Sacramento,2002,178
airport,2002,150
Sacramento,2002,156
airport,2002,150
Sacramento,2002,161
airport,2002,150
Sacramento,2002,156
airport,2002,144
Sacramento,2002,144
airport,2002,133
Sacramento,2002,128
airport,2002,117
Sacramento,2002,139
airport,2002,128
Sacramento,2002,122
airport,2002,111
Sacramento,2002,139
airport,2002,111
Sacramento,2002,128
airport,2002,122
Sacramento,2002,128
airport,2002,111
Sacramento,2002,117
airport,2002,94
Sacramento,2002,122
airport,2002,106
Sacramento,2002,150
airport,2002,122
Sacramento,2002,167
airport,2002,156
Sacramento,2002,167
airport,2002,161
Sacramento,2002,144
airport,2002,150
Sacramento,2002,139
airport,2002,128
Sacramento,2002,150
airport,2002,122
Sacramento,2002,167
airport,2002,156
Sacramento,2002,189
airport,2002,167
Sacramento,2002,189
airport,2002,183
Sacramento,2002,167
airport,2002,150
Sacramento,2002,150
airport,2002,133
Sacramento,2002,139
airport,2002,122
Sacramento,2002,111
airport,2002,78
Sacramento,2002,117
airport,2002,89
Sacramento,2002,128
airport,2002,94
Sacramento,2002,150
airport,2002,122
Sacramento,2002,150
airport,2002,122
Sacramento,2002,161
airport,2002,144
Sacramento,2002,139
airport,2002,117
Sacramento,2002,139
airport,2002,117
Sacramento,2002,156
airport,2002,144
Sacramento,2002,128
airport,2002,100
Sacramento,2002,150
airport,2002,128
Sacramento,2002,161
airport,2002,156
Sacramento,2002,161
airport,2002,139
Sacramento,2002,156
airport,2002,133
Sacramento,2002,150
airport,2002,122
Sacramento,2002,150
airport,2002,122
Sacramento,2002,161
airport,2002,-22
Sacramento,2002,150
airport,2002,128
Sacramento,2002,144
airport,2002,111
Sacramento,2002,139
airport,2002,122
Sacramento,2002,139
airport,2002,128
Sacramento,2002,117
airport,2002,100
Sacramento,2002,133
airport,2002,122
Sacramento,2002,117
airport,2002,78
Sacramento,2002,117
airport,2002,122
Sacramento,2002,111
airport,2002,94
Sacramento,2002,89
airport,2002,50
Sacramento,2002,117
airport,2002,100
Sacramento,2002,122
airport,2002,100
Sacramento,2002,128
airport,2002,106
Sacramento,2002,139
airport,2002,100
Sacramento,2002,139
airport,2002,100
Sacramento,2002,156
airport,2002,106
Sacramento,2002,122
airport,2002,111
Sacramento,2002,89
airport,2002,61
Sacramento,2002,89
airport,2002,44
Sacramento,2002,100
airport,2002,72
Sacramento,2002,117
airport,2002,94
Sacramento,2002,111
airport,2002,56
Sacramento,2002,100
airport,2002,83
Sacramento,2002,94
airport,2002,67
Sacramento,2002,100
airport,2002,72
Sacramento,2002,94
airport,2002,50
Sacramento,2002,100
airport,2002,56
Sacramento,2002,106
airport,2002,78
Sacramento,2002,100
airport,2002,50
Sacramento,2002,94
airport,2002,72
Sacramento,2002,78
airport,2002,67
Sacramento,2002,106
airport,2002,83
Sacramento,2002,83
airport,2002,44
Sacramento,2002,89
airport,2002,61
Sacramento,2002,89
airport,2002,44
Sacramento,2002,72
airport,2002,33
Sacramento,2002,72
airport,2002,39
Sacramento,2002,39
airport,2002,-6
Sacramento,2002,39
airport,2002,11
Sacramento,2002,28
airport,2002,-11
Sacramento,2002,44
airport,2002,22
Sacramento,2002,44
airport,2002,17
Sacramento,2002,50
airport,2002,11
Sacramento,2002,61
airport,2002,22
Sacramento,2002,117
airport,2002,117
Sacramento,2002,133
airport,2002,128
Sacramento,2002,111
airport,2002,106
Sacramento,2002,111
airport,2002,117
Sacramento,2002,100
airport,2002,89
Sacramento,2002,100
airport,2002,83
Sacramento,2002,100
airport,2002,83
Sacramento,2002,78
airport,2002,72
Sacramento,2002,72
airport,2002,39
Sacramento,2002,94
airport,2002,78
Sacramento,2002,83
airport,2002,78
Sacramento,2002,67
airport,2002,33
Sacramento,2002,50
airport,2002,22
Sacramento,2002,72
airport,2002,39
Sacramento,2002,89
airport,2002,61
Sacramento,2002,89
airport,2002,72
Sacramento,2002,89
airport,2002,72
Sacramento,2002,100
airport,2002,100
Sacramento,2002,72
airport,2002,56
Sacramento,2002,61
airport,2002,39
Sacramento,2002,39
airport,2002,6
Sacramento,2002,44
airport,2002,6
Sacramento,2002,44
airport,2002,0
Sacramento,2002,39
airport,2002,0
Sacramento,2002,56
airport,2002,33
Sacramento,2002,50
airport,2002,28
Sacramento,2002,50
airport,2002,11
Sacramento,2002,50
airport,2002,22
Sacramento,2002,61
airport,2002,33
Sacramento,2002,61
airport,2002,33
Sacramento,2002,61
airport,2002,22
Sacramento,2002,50
airport,2002,11
Sacramento,2002,72
airport,2002,44
Sacramento,2002,83
airport,2002,50
Sacramento,2002,72
airport,2002,44
Sacramento,2002,78
airport,2002,50
Sacramento,2002,100
airport,2002,94
Sacramento,2002,111
airport,2002,111
Sacramento,2002,111
airport,2002,100
Sacramento,2002,106
airport,2002,100
Sacramento,2002,61
airport,2002,50
Sacramento,2002,39
airport,2002,28
Sacramento,2002,44
airport,2002,39
Sacramento,2002,61
airport,2002,72
Sacramento,2002,67
airport,2002,56
Sacramento,2002,39
airport,2002,39
Sacramento,2002,17
airport,2002,11
Sacramento,2002,39
airport,2002,33
Sacramento,2002,33
airport,2002,6
Sacramento,2002,72
airport,2002,67
Sacramento,2002,122
airport,2002,111
Sacramento,2002,83
airport,2002,83
Sacramento,2002,78
airport,2002,67
Sacramento,2002,78
airport,2002,78
Sacramento,2002,56
airport,2002,44
